data_dir,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127
N287_20180907_102531_L_CASIA2_LGC_000.png,3.2655251026153564,1.3690526485443115,-1.1754894256591797,-1.8248037099838257,0.49238696694374084,-0.6846230626106262,1.4906415939331055,-0.38607358932495117,2.316845655441284,-3.321958541870117,-0.016763612627983093,-0.6626288890838623,-4.2665605545043945,2.409355878829956,-1.493328332901001,1.9675259590148926,0.6153134703636169,-2.4329428672790527,-1.3234474658966064,-2.0922932624816895,-3.8366477489471436,-0.3976661264896393,-1.3496946096420288,-0.5676653385162354,-0.01907881535589695,0.9149786829948425,2.571777582168579,1.7138631343841553,-2.031607151031494,-0.16016508638858795,0.11765594780445099,-0.8677930235862732,-1.9073574542999268,-1.362870454788208,3.5993008613586426,-0.8897758722305298,1.3989307880401611,-1.1496565341949463,-0.7820477485656738,-1.3366833925247192,2.8326029777526855,1.6745998859405518,2.611499309539795,-0.08858492225408554,0.3527122437953949,1.2560759782791138,-2.1910786628723145,1.5299736261367798,1.0426229238510132,1.6554405689239502,1.675256609916687,-0.4112081527709961,0.8495965003967285,-4.059450149536133,-1.4867985248565674,1.118952989578247,-1.6638587713241577,-1.1598916053771973,2.8396942615509033,1.363022804260254,-2.8874950408935547,-0.07035373151302338,-2.2838640213012695,0.8112066388130188,-2.3335163593292236,-1.7092998027801514,0.6112118363380432,0.19435767829418182,2.6723222732543945,-1.9474989175796509,-0.46671417355537415,0.8726192712783813,-0.7921106219291687,0.9470894932746887,3.067349910736084,0.3414892852306366,-3.7274885177612305,1.0944756269454956,-1.860093593597412,0.8680846095085144,0.0660235732793808,3.580387830734253,1.6547192335128784,0.35138070583343506,-0.001179383136332035,-0.8238276243209839,1.2837778329849243,2.22568941116333,-1.3599119186401367,-1.1727441549301147,-0.6820297837257385,0.76624995470047,-0.41442617774009705,-1.994917392730713,-0.7096315026283264,5.163539886474609,1.0529905557632446,0.7020183205604553,-0.678977906703949,-2.936809778213501,-4.429067134857178,-1.379899501800537,1.6803109645843506,-3.565873146057129,1.4404704570770264,1.1484358310699463,-0.6788851618766785,-0.4166487455368042,-1.9501235485076904,0.8148564100265503,3.1833205223083496,-0.8937567472457886,1.6468579769134521,3.0443925857543945,2.7541635036468506,0.6074095368385315,1.2321577072143555,-2.1742093563079834,-1.563826084136963,0.6420453190803528,-1.5465190410614014,0.5406126976013184,0.09333322942256927,1.263384222984314,-2.5883121490478516,-1.8197495937347412,0.5530394315719604,-2.56915545463562
C007_20180423_163840_R_CASIA2_LGC_073.png,1.6183136701583862,0.11020723730325699,3.285604476928711,-0.6365541219711304,0.02057504840195179,-0.30753326416015625,-1.1377249956130981,-0.4232718050479889,0.49886554479599,1.1924842596054077,-2.3466148376464844,0.3223082423210144,1.9220447540283203,0.2079540491104126,2.17264986038208,-1.8761717081069946,1.216198205947876,1.3784788846969604,2.8315958976745605,2.4662938117980957,2.2321226596832275,0.2838309705257416,0.9578728675842285,-1.811034917831421,-1.0886577367782593,-3.1877810955047607,-2.492993116378784,-2.529245138168335,1.1024725437164307,1.3334448337554932,2.497748613357544,0.9130482077598572,1.7867631912231445,0.9410836100578308,-2.824125051498413,1.312334418296814,1.0727417469024658,-0.03438098728656769,-1.0014011859893799,2.614759922027588,-2.2970869541168213,0.40900570154190063,-1.5580893754959106,0.6378739476203918,2.560070037841797,1.139480471611023,-0.4462619721889496,-1.0277268886566162,-0.2851322293281555,2.1769745349884033,0.3842836320400238,0.8443885445594788,-0.5741870403289795,1.5540636777877808,1.459729790687561,-0.9666833281517029,2.786656379699707,3.184072256088257,-1.8317686319351196,0.2832549214363098,0.4884631633758545,3.6655683517456055,-1.660468339920044,-0.5365406274795532,-0.8675326704978943,0.8840703368186951,-1.4845881462097168,0.7377147078514099,1.1569879055023193,1.9949663877487183,-0.03241324424743652,-0.23090079426765442,2.4276673793792725,-0.20152927935123444,-2.580118417739868,-0.48870745301246643,2.175083637237549,0.467216819524765,0.573695182800293,1.0922578573226929,1.7509913444519043,0.347888708114624,-1.6377983093261719,1.1395647525787354,-1.1768442392349243,-1.9411507844924927,0.16808800399303436,-1.2974326610565186,0.45357638597488403,0.7433192729949951,1.220032811164856,2.9629008769989014,-1.031801462173462,1.4137674570083618,0.9155949950218201,0.11304840445518494,2.9999020099639893,-1.0761076211929321,0.21590296924114227,1.1979293823242188,1.8303003311157227,-0.05287846177816391,0.6679447293281555,0.052039943635463715,-1.2543734312057495,3.181166887283325,-0.9142500758171082,1.4287145137786865,0.687230110168457,-2.1753902435302734,-0.05606060102581978,-3.4542019367218018,-2.224163293838501,-2.2952239513397217,-0.2516084909439087,-2.2932071685791016,0.11212898790836334,2.1476621627807617,-0.4146728515625,-0.6514230370521545,1.765105962753296,-0.7885269522666931,-3.1231324672698975,-1.0773282051086426,0.4380844533443451,0.07964307069778442,-0.12645676732063293,3.9875986576080322
C011_20180425_100657_R_CASIA2_LGC_121.png,-2.760838270187378,-1.506147027015686,1.2838995456695557,2.142953395843506,-3.4977240562438965,0.018462195992469788,0.32606151700019836,0.939809262752533,-1.7011973857879639,-2.088862657546997,0.25834187865257263,0.6639767289161682,1.0887296199798584,0.4567324221134186,1.197242259979248,-1.195071816444397,-0.4295242726802826,-2.1663498878479004,-1.0698456764221191,0.9218510985374451,3.3931431770324707,-2.2861154079437256,1.8014084100723267,4.015024662017822,0.08007418364286423,0.8422523140907288,0.3364935517311096,1.1401748657226562,1.769384503364563,2.474170684814453,-0.03287746012210846,1.7476893663406372,-0.28048235177993774,0.9400365948677063,-3.9089457988739014,0.9022233486175537,-0.8412168622016907,-1.3162107467651367,-1.3648087978363037,0.7201188206672668,-2.241800546646118,0.6195977926254272,-3.007380247116089,1.1867159605026245,2.569929599761963,-1.1504298448562622,0.5757626295089722,-2.2633626461029053,2.308345079421997,-1.195992112159729,-2.1931021213531494,-1.6057621240615845,1.7536673545837402,-0.9607457518577576,-1.0836114883422852,-0.6290812492370605,1.7231271266937256,1.5779751539230347,0.10107580572366714,-1.5265148878097534,0.002630718518048525,1.5259548425674438,1.5836151838302612,1.8802707195281982,0.32119110226631165,-0.7382397055625916,0.5779183506965637,-1.1977715492248535,1.0897608995437622,-0.06168576329946518,2.331089735031128,3.643747091293335,0.268995463848114,-0.5626716613769531,1.847237467765808,0.09120436012744904,-2.4165053367614746,-0.742152214050293,2.8170528411865234,3.9618279933929443,1.6907786130905151,-0.4463913142681122,-1.386840581893921,-1.2221312522888184,0.6021310091018677,-0.0046210866421461105,0.5691324472427368,0.9306414127349854,-0.9546844959259033,1.3181856870651245,0.8092949390411377,0.07130443304777145,1.0771397352218628,-3.047409772872925,2.4380404949188232,1.5606515407562256,2.3563942909240723,1.5701615810394287,1.9431285858154297,0.10351493209600449,0.5980608463287354,-0.27717843651771545,-0.5812782645225525,3.055168867111206,0.926061749458313,1.5836626291275024,-2.2868189811706543,0.1479484885931015,-1.0685076713562012,0.460993230342865,-0.8893043994903564,-1.2524782419204712,0.044105298817157745,3.621302843093872,1.5608497858047485,0.3573155999183655,-2.9565815925598145,0.10675740987062454,-0.5635257959365845,-0.3744620680809021,0.5010303854942322,-0.03433273732662201,-1.2788069248199463,-0.7429146766662598,0.6050543189048767,-0.19522227346897125,0.13862916827201843,3.54056715965271
C008_20180423_161022_R_CASIA2_LGC_105.png,1.4475923776626587,0.16444431245326996,1.0042657852172852,-1.9993312358856201,2.309955358505249,-0.6810156106948853,-2.1974754333496094,1.0351083278656006,0.971415638923645,1.3641026020050049,-1.212274193763733,1.045408010482788,2.2574682235717773,-1.7664474248886108,0.8053989410400391,-2.7985899448394775,-1.7646762132644653,0.08789833635091782,2.740912675857544,0.5507273077964783,0.931053876876831,-0.3307408094406128,-0.1795017272233963,-2.1824467182159424,-2.5402092933654785,-2.519557237625122,-2.17744779586792,-1.4331775903701782,-0.3759506344795227,0.4578996002674103,1.094387412071228,-1.073398232460022,3.156576633453369,1.297888159751892,-1.0820821523666382,0.2053694874048233,2.224794864654541,0.7559309601783752,-0.0024635675363242626,3.238680362701416,-0.22991643846035004,-1.3041532039642334,-1.258966326713562,-0.43829184770584106,1.4514448642730713,0.32048332691192627,0.9586366415023804,-0.5242397785186768,-0.6964238286018372,1.676876187324524,0.39967069029808044,0.12025891244411469,-0.3920123279094696,0.7612019181251526,1.6679513454437256,3.0842373371124268,2.2027766704559326,2.750208616256714,-1.2465407848358154,2.320328950881958,1.726645827293396,-0.9202020764350891,-0.2560049295425415,-1.7600077390670776,-0.5095614194869995,0.41453009843826294,0.24675363302230835,2.3755457401275635,-0.40153661370277405,0.30909374356269836,0.08381778001785278,0.06489016115665436,1.2856488227844238,1.8800913095474243,-0.5950465798377991,-0.4924366772174835,3.811845064163208,0.37357544898986816,-0.6289370059967041,-0.9695041179656982,1.5751489400863647,0.05119309574365616,-0.5320425629615784,0.26969778537750244,-3.302448272705078,-2.275191068649292,-1.4591439962387085,1.1977723836898804,0.2758772671222687,-0.42316246032714844,-0.600816011428833,0.3502434492111206,0.03494902700185776,0.028669234365224838,-1.1846446990966797,0.023199837654829025,0.6093123555183411,-0.984649121761322,0.2694714069366455,0.019835136830806732,1.3695303201675415,1.1947214603424072,-0.06618357449769974,-1.8613530397415161,0.9411182999610901,1.212079405784607,1.3120750188827515,0.22561295330524445,-0.7214388847351074,-0.22771838307380676,-2.343655824661255,0.5646587610244751,-1.5506324768066406,-3.694369316101074,-1.640964150428772,-2.1669347286224365,0.2252272069454193,1.6062629222869873,-0.59388267993927,0.6537026166915894,1.5503458976745605,-1.0683461427688599,-0.53375244140625,-0.8446362614631653,1.3603860139846802,0.06785044074058533,-1.9064440727233887,3.344499111175537
C034_20180522_115253_R_CASIA2_LGC_105.png,-2.5111806392669678,0.0444059893488884,2.9947142601013184,1.077385425567627,-2.8008873462677,0.23236609995365143,0.7487502098083496,1.7264928817749023,-2.0425634384155273,0.13000324368476868,-0.814724326133728,0.006219829432666302,1.7683321237564087,-0.32829469442367554,1.710282325744629,-2.1258111000061035,1.5570939779281616,0.15065911412239075,0.44187241792678833,2.0272743701934814,1.7546669244766235,-0.5404220223426819,3.112100601196289,1.5712543725967407,0.35874494910240173,-0.654297947883606,-0.8252634406089783,-0.44165998697280884,3.1434051990509033,1.9483567476272583,0.8910603523254395,1.2674806118011475,1.0690150260925293,0.33197247982025146,-2.988692045211792,1.9147145748138428,-1.521599292755127,-1.2326176166534424,-0.37103667855262756,1.133344054222107,-4.097194671630859,-0.39706283807754517,-3.339817523956299,1.3102213144302368,1.347949504852295,-0.24619655311107635,0.951341986656189,-1.057580828666687,0.794945240020752,-0.26608070731163025,-1.641107201576233,-1.1676950454711914,0.3461231589317322,1.1476846933364868,-0.9866178631782532,-2.262922525405884,2.2743048667907715,1.2082830667495728,-0.27370619773864746,-1.3242175579071045,0.4833832383155823,3.159841537475586,-0.18135787546634674,1.366960048675537,1.504823088645935,0.4873967170715332,-1.1730095148086548,-1.0621235370635986,-0.015408359467983246,1.4940412044525146,0.16416962444782257,1.1286202669143677,1.1480308771133423,-0.9862637519836426,-1.6556246280670166,-0.028161024674773216,-0.18390639126300812,-1.1102558374404907,2.0668447017669678,1.9722943305969238,0.9883521199226379,0.293594628572464,-1.8614366054534912,-0.160909503698349,1.0716854333877563,-0.1506464034318924,0.48934686183929443,-1.8338956832885742,0.5356712937355042,0.8336286544799805,1.2482719421386719,1.3348932266235352,1.2324215173721313,0.09524431824684143,2.009977340698242,-0.9197617769241333,3.7748000621795654,1.4545048475265503,-0.16691848635673523,1.6461399793624878,1.4402515888214111,-0.5546789169311523,0.11898816376924515,3.4922919273376465,-1.2815886735916138,3.258268356323242,-1.9670950174331665,1.7986725568771362,1.7247079610824585,-1.600994348526001,-0.7801549434661865,-1.137465000152588,-1.4181503057479858,0.9605957269668579,-0.1430658996105194,-0.5528877973556519,-0.6194992661476135,0.5936993956565857,-0.18760046362876892,-1.171799898147583,0.3250844478607178,0.2861199975013733,-1.6551079750061035,-1.4907506704330444,1.4065167903900146,-1.6894867420196533,1.914365291595459,2.996520757675171
C010_20180425_094735_L_CASIA2_LGC_008.png,0.9986228942871094,1.6760932207107544,0.7930147051811218,-1.3296802043914795,1.9224400520324707,-2.0955355167388916,-1.7134462594985962,1.3917580842971802,2.701690196990967,0.3798812925815582,-1.6717196702957153,0.9512289762496948,3.324766159057617,-2.632270336151123,0.3267964720726013,-3.4047436714172363,-0.6203511357307434,-0.7568886280059814,2.0647454261779785,0.09539856016635895,0.0746094211935997,-0.4029276669025421,0.6314308643341064,-0.5248384475708008,-1.2290030717849731,-1.8631170988082886,-2.0538206100463867,0.5632430911064148,0.2200384885072708,-1.4260996580123901,0.3943280279636383,-0.5007921457290649,1.9976212978363037,0.30081063508987427,-2.0864064693450928,-1.1631851196289062,1.4171077013015747,0.5689005255699158,-0.6708317399024963,2.390150308609009,0.04916071146726608,-1.6144882440567017,-2.0322721004486084,-0.29414623975753784,0.9676640629768372,0.8204299807548523,2.648852586746216,-1.3188310861587524,-1.1907345056533813,-1.0444738864898682,0.015173319727182388,-0.6950252652168274,0.2615176737308502,-0.6587010025978088,-0.01348180789500475,2.2563250064849854,3.2284605503082275,3.9372384548187256,-2.404060125350952,0.9126770496368408,0.9639645218849182,-1.4571117162704468,1.642114520072937,-2.6610066890716553,0.21274630725383759,0.14105138182640076,0.9608387351036072,1.4200327396392822,0.1862308830022812,-1.5720326900482178,2.1024580001831055,0.34046176075935364,-1.6062049865722656,2.8819239139556885,0.24692168831825256,-1.280095100402832,3.0111887454986572,-0.1585165411233902,-2.5030884742736816,1.054826021194458,1.6460464000701904,-0.11419682949781418,-0.43512481451034546,-0.6470258235931396,-1.6041077375411987,-2.536618232727051,-0.6946403980255127,1.8667839765548706,-2.602886438369751,0.5106868147850037,-0.024862486869096756,0.8067684173583984,0.4261651635169983,-2.1409683227539062,-1.6092978715896606,-0.8541673421859741,1.1139507293701172,-0.23049020767211914,0.5935081839561462,1.0414971113204956,1.5453449487686157,1.2043910026550293,-0.12099889665842056,-0.8386948108673096,2.078669786453247,2.1130549907684326,-0.28302037715911865,-1.4922997951507568,-0.4716409742832184,0.6393101215362549,-4.5563812255859375,0.09190830588340759,-0.9134689569473267,-0.8912104368209839,-1.0634757280349731,-2.1441943645477295,-0.009956156834959984,1.3395096063613892,-0.11216118931770325,-0.9440346360206604,-0.9802173972129822,-0.5780129432678223,0.5484936833381653,-2.746910333633423,1.6321841478347778,0.588564395904541,-3.2624871730804443,2.7008986473083496
n382_20181022_104858_L_CASIA2_LGC_000.png,2.2398812770843506,0.09791416674852371,-1.5113979578018188,0.05131886154413223,-0.7737764120101929,-1.2144334316253662,2.7478220462799072,0.9902119040489197,-0.27394241094589233,-2.129976749420166,-1.5731804370880127,-0.9552680253982544,-1.4459110498428345,3.102605104446411,-1.1745388507843018,3.435060977935791,0.9818003177642822,-0.9665742516517639,-2.8619296550750732,0.1525358259677887,-1.3835537433624268,1.3128395080566406,-1.8320832252502441,-0.790926456451416,0.8251414895057678,1.665215253829956,2.0286693572998047,-1.7521858215332031,-2.3938794136047363,-1.1172772645950317,-0.014728045091032982,-0.026073267683386803,-3.457277774810791,-2.222140073776245,1.7823059558868408,0.36301693320274353,2.56959867477417,2.440152168273926,-1.2399061918258667,-3.7974605560302734,1.5913015604019165,0.8150879740715027,1.1052422523498535,-1.8243374824523926,-1.671742558479309,1.2927836179733276,-1.3410844802856445,2.384714365005493,1.0569849014282227,0.2905717194080353,2.6370396614074707,0.6268439888954163,1.884458065032959,-1.3790028095245361,0.643683135509491,-0.9733639359474182,-2.169386386871338,-1.995772361755371,1.1949539184570312,-0.8763686418533325,-1.2575221061706543,0.2708638310432434,-1.9724493026733398,-1.7365431785583496,0.6027835607528687,-1.376776099205017,1.5516657829284668,0.46625280380249023,-0.027013637125492096,-0.648863673210144,-0.8877787590026855,0.590488851070404,-3.120249032974243,0.5840469598770142,1.691065788269043,0.7571423649787903,-2.3071725368499756,-2.2042312622070312,-1.4992437362670898,0.6082209348678589,-1.7304415702819824,1.1535980701446533,-0.3756800591945648,1.1856874227523804,1.0995539426803589,2.7977190017700195,1.5625659227371216,1.3772647380828857,0.01794924959540367,1.3526935577392578,3.446230411529541,2.675218343734741,-0.5393328666687012,-1.4152750968933105,1.1901803016662598,1.397711992263794,-1.6509367227554321,-1.0517383813858032,1.2208478450775146,0.33470141887664795,-1.4351226091384888,0.43766990303993225,1.6882117986679077,-0.4613574743270874,-0.48060595989227295,-2.611530303955078,-1.1968873739242554,-2.254354953765869,0.2819393575191498,-2.7410426139831543,3.090142011642456,-1.4807369709014893,1.5605864524841309,-0.03928237035870552,0.20687276124954224,0.8694927096366882,-1.0281527042388916,-1.0833042860031128,0.7446177005767822,-1.1948187351226807,-2.414529323577881,0.4810481071472168,-1.6258078813552856,0.23404096066951752,-2.3110687732696533,1.4771134853363037,0.3990532159805298,-1.8129874467849731
C066_20180625_111917_L_CASIA2_LGC_000.png,-2.3550331592559814,-1.4559046030044556,-1.4047764539718628,4.828234672546387,-2.8618903160095215,2.042626142501831,1.1462008953094482,-0.24711517989635468,-0.8968323469161987,-3.234426498413086,1.5347951650619507,0.43999361991882324,-0.17439551651477814,2.173374891281128,-0.014802084304392338,0.3249996602535248,-0.7212956547737122,-1.6735080480575562,-1.3919150829315186,0.4532117545604706,3.5818185806274414,-1.0072715282440186,-0.016389936208724976,2.7806403636932373,0.6092624664306641,1.480818748474121,3.130782127380371,0.13586939871311188,-0.5516216158866882,2.5818004608154297,-1.491243600845337,1.3797097206115723,-1.8344696760177612,0.14905892312526703,-3.3632943630218506,2.387497663497925,0.018191810697317123,0.32898426055908203,-1.6537370681762695,-0.8155252933502197,-1.06596040725708,2.069329023361206,-2.255498170852661,0.376210480928421,2.1208229064941406,-1.0947346687316895,0.02667761780321598,-2.132498025894165,2.5994622707366943,-2.1691410541534424,-1.6591224670410156,-0.17081637680530548,0.9458418488502502,-1.162665605545044,-1.415116548538208,0.1575990468263626,-0.2995689809322357,0.65162193775177,0.04523018002510071,-2.1083078384399414,-1.4727458953857422,1.4549764394760132,2.0389225482940674,2.1857218742370605,-2.156658887863159,-0.8221848607063293,1.6987990140914917,1.076355218887329,1.4469870328903198,0.7916485071182251,2.2495408058166504,2.73317813873291,-0.995277464389801,-0.8878800868988037,3.8930153846740723,-1.2599632740020752,-2.692551612854004,-1.2599151134490967,3.9449448585510254,3.159895896911621,0.9235041737556458,-1.2103707790374756,0.40461188554763794,-0.047430895268917084,0.7859131097793579,2.4076993465423584,0.3508387506008148,2.674318313598633,-0.9214457273483276,0.38906610012054443,0.7135132551193237,-1.6736769676208496,-0.27489542961120605,-3.873783588409424,1.6984586715698242,2.379056215286255,0.436134934425354,-0.10911763459444046,3.1790590286254883,-0.9330715537071228,1.1963798999786377,0.12784257531166077,-1.8534855842590332,2.5143191814422607,1.052504301071167,-2.414884328842163,-3.3544270992279053,-0.4960501194000244,-2.7793359756469727,0.3843300938606262,1.8183737993240356,-2.4083473682403564,0.576363742351532,2.4485936164855957,1.3976320028305054,1.013030767440796,-3.8879878520965576,1.0251436233520508,-1.5710527896881104,0.5623646974563599,-1.1707515716552734,-0.7606883645057678,-1.720240592956543,1.8912200927734375,0.43715134263038635,0.9873331189155579,-1.881866216659546,2.0723695755004883
n361_20181019_100326_L_CASIA2_LGC_064.png,-2.2381863594055176,1.8454729318618774,0.3427926301956177,-2.262612819671631,1.057411551475525,-1.0050538778305054,1.6531240940093994,3.6056437492370605,0.7649113535881042,-2.80344557762146,1.002311110496521,-1.4249786138534546,-0.02405145764350891,-1.8268545866012573,-0.987823486328125,-3.852900743484497,-2.859391927719116,-4.240074157714844,0.678589403629303,0.446696013212204,-4.305885314941406,1.7864681482315063,1.2089816331863403,0.5047395825386047,-1.7816227674484253,0.4556475877761841,2.635500192642212,1.4584609270095825,-1.0391825437545776,-2.05285382270813,-0.2815284729003906,-5.305210590362549,1.566162347793579,0.2693541646003723,3.5230910778045654,-1.979454755783081,-0.8196899890899658,0.09548190981149673,-0.05667537823319435,1.750067949295044,1.6586477756500244,-3.1415510177612305,-0.3262042701244354,0.7460939884185791,-2.072258234024048,-1.1415702104568481,-0.6223971843719482,-0.16448776423931122,-0.07679557055234909,-0.2651571035385132,-2.140928268432617,-1.561015009880066,1.649357795715332,-1.4522173404693604,-2.5327670574188232,5.358249664306641,0.014462552964687347,1.4026145935058594,0.14528927206993103,2.3539905548095703,-0.7718031406402588,-3.5389633178710938,1.4990339279174805,-1.4589306116104126,0.5173078179359436,-2.192253351211548,1.9038513898849487,2.600891590118408,0.6543235778808594,-7.0163750648498535,2.4860448837280273,0.2222517728805542,-3.0845255851745605,3.088811159133911,2.768953323364258,0.18771935999393463,-2.3506531715393066,-2.1986165046691895,-1.6480286121368408,-0.8071966171264648,-0.8965956568717957,2.87253999710083,3.269132375717163,-0.408891499042511,-3.043970823287964,0.7482792139053345,1.1434394121170044,5.829198837280273,-3.1825499534606934,-1.469972014427185,-1.5792367458343506,-1.4458818435668945,0.6150954365730286,-3.1939191818237305,-3.3071558475494385,1.647702932357788,-0.1210951879620552,3.0994250774383545,-1.8592585325241089,-2.7475593090057373,-2.568514585494995,0.8709337711334229,-0.512376070022583,-1.631281852722168,4.212298393249512,0.07648593932390213,1.6895798444747925,-2.3178958892822266,-0.9675655364990234,2.94101619720459,-4.507905006408691,5.43730354309082,3.0439116954803467,0.18187668919563293,0.04152128845453262,0.9125269055366516,0.8897520303726196,-0.8209918141365051,-1.5875749588012695,1.3914934396743774,-3.236682176589966,0.43191099166870117,2.1030008792877197,-1.2257169485092163,2.444598436355591,-1.0581244230270386,2.133009195327759,-0.5348001718521118
C009_20180424_144317_L_CASIA2_LGC_105.png,-1.2926636934280396,0.5523169636726379,-0.02122676372528076,2.5356976985931396,-0.9154694080352783,-0.7888290882110596,1.346608281135559,-0.4313448369503021,2.6016201972961426,-1.4119399785995483,-0.0799349769949913,-0.6694163084030151,2.7783286571502686,-0.26852336525917053,-0.3816070258617401,-1.200605869293213,0.2225036770105362,-0.4419609010219574,-0.44173386693000793,1.7774198055267334,1.2061809301376343,3.0717217922210693,-0.8887139558792114,0.9693906903266907,3.473284959793091,-0.4607647657394409,0.9664821028709412,-0.1638159304857254,-1.2588798999786377,-3.8736178874969482,-0.8631521463394165,-0.5039491653442383,-2.877913475036621,-0.6687724590301514,-2.3869001865386963,-2.0608456134796143,-1.7954975366592407,1.887880563735962,-1.4987400770187378,-1.5372239351272583,1.6228015422821045,0.7177809476852417,0.08630923181772232,-0.24237056076526642,-1.1721152067184448,0.488898366689682,0.9363818764686584,-2.4601991176605225,-1.3024444580078125,-3.844071865081787,-0.5247332453727722,2.4979476928710938,0.5501670241355896,-0.19656513631343842,-0.8742290139198303,-0.23451486229896545,0.39901554584503174,2.7499396800994873,-5.003108024597168,-3.233745813369751,-1.3398953676223755,-0.2225492149591446,5.323784828186035,-3.556157350540161,-0.8389067053794861,-0.6071149110794067,0.5781400203704834,1.3196537494659424,2.161245822906494,-3.5183205604553223,5.387426853179932,-1.8323184251785278,-4.477900505065918,2.170349359512329,0.5017768740653992,-2.0201542377471924,-1.5042057037353516,-2.827475070953369,-1.6932377815246582,2.62107515335083,-1.1819353103637695,-2.5860025882720947,1.2358264923095703,0.39432859420776367,0.8722949028015137,3.134190082550049,2.5069544315338135,3.825122117996216,-5.582852840423584,1.9050952196121216,1.1193490028381348,-0.2418152242898941,-2.6830852031707764,-2.612602949142456,-1.596422791481018,-2.6834495067596436,-1.793218731880188,-2.2003917694091797,1.214961290359497,1.9723683595657349,1.8125193119049072,-0.23489919304847717,-0.9950025677680969,2.1359264850616455,2.5981810092926025,-3.687617301940918,-2.6859357357025146,-4.642852306365967,-1.4831793308258057,1.256996512413025,-3.4255425930023193,-2.0969977378845215,1.4389909505844116,0.8864090442657471,-0.0697237104177475,1.5083510875701904,-1.5092782974243164,1.531887173652649,1.0188302993774414,-1.8019939661026,-5.468847751617432,-0.6824555993080139,0.9312119483947754,-1.979440689086914,2.3963048458099365,4.878638744354248,-2.161181926727295,-1.703216791152954
