data_dir,grades,uniformity,entropy,dissimilarity,contrast,homogeneity,inverse_difference_moment,maximum_probability,small_area_emp,large_area_emp,low_intensity_emp,high_intensity_emp,intensity_variability,size_zone_variability,zone_percentage,low_intensity_small_area_emp,high_intensity_small_area_emp,low_intensity_large_area_emp,high_intensity_large_area_emp,coarseness,busyness,complexity,strength
C010_20180425_094720_L_CASIA2_LGC_001.png,1,0.20187797028426094,3.3534743072118376,1.371924212598425,5.776082677165354,0.6781074240719911,0.6325487754560806,44.57431102362205,0.7067482371390886,7975.394220846233,0.03643066391478279,70.23054695562435,1.0003863210271233,2055.415823870137,0.0001253856514560975,0.02591614752470178,32223.511867905057,1992.4798759849866,50.87804035168714,0.0008102184172805755,46.06316174880345,104.35448043552807,0.1005837782202244
C010_20180425_094720_L_CASIA2_LGC_008.png,1,0.20404775703350234,3.356663407742688,1.4186761811023623,6.072342519685039,0.6724820979203976,0.6264170086911601,44.83882874015748,0.7018557650883926,8100.179223978649,0.03543463368095071,71.30158078423322,0.9549568677468724,2028.4114450950854,0.00012345405852746301,0.02482739938784141,32710.166700882775,2023.8323715820086,51.57785056881781,0.0008008148875243742,42.67326969770025,104.92767604558732,0.09874415742711454
C010_20180425_094720_L_CASIA2_LGC_009.png,1,0.20716610140495675,3.3336501891498704,1.4138779527559056,6.090551181102361,0.6757697005190239,0.6299904610672223,45.18331692913386,0.7034103916913631,8262.849917081261,0.036228825509167485,69.49191542288557,1.0043405544890232,2015.8453536022735,0.00012102361897349291,0.025301780433908284,33361.6706053068,2064.4123565815785,50.17316633497302,0.0008022104387830044,43.68530831972097,106.12566194290443,0.09898340218250487
C010_20180425_094720_L_CASIA2_LGC_016.png,1,0.2101382853278402,3.324826166773332,1.4022514763779528,6.035371555118109,0.6776088919897358,0.6323585995622174,45.52165354330709,0.696493621602164,8562.635410111181,0.03557816577289231,71.32871827144955,0.9261167587307173,1943.249074495408,0.00011678647426925953,0.024668789659678246,34575.70526536606,2139.3180846469254,51.346823326314464,0.000804651585969448,42.25803946241165,104.83813825080532,0.09918460702241473
C010_20180425_094720_L_CASIA2_LGC_017.png,1,0.20559907703067362,3.35175673678558,1.415169783464567,6.010150098425196,0.6722654834844181,0.6259115174755897,45.01722440944882,0.7091799779992087,8155.707076923077,0.03577067944515603,71.67876923076923,0.9575072108498116,2080.9689631885694,0.00012261352578852948,0.025426158436028586,32943.446769230766,2037.5623747693676,52.01552554040247,0.0007889447642618017,42.61306349898777,105.52263360189704,0.09810316768879587
C010_20180425_094720_L_CASIA2_LGC_024.png,1,0.19996842776888676,3.3600854939354257,1.4348548228346458,6.100701279527559,0.6671713603954006,0.6200926309996571,44.359005905511815,0.7032023936245179,7924.953488372093,0.03598884374671473,68.61061946902655,0.9762836565574942,2034.4688456348379,0.00012618370586871613,0.025259080508530773,32015.689030664747,1979.836864466277,49.589143732343736,0.0007866718964876739,41.80730392359959,107.39268949356793,0.09791697577259208
C010_20180425_094720_L_CASIA2_LGC_025.png,1,0.19881982854786018,3.362258001718322,1.406126968503937,5.90501968503937,0.6712821710837829,0.6251862742450367,44.22367125984252,0.6942347424564221,7748.105145867099,0.03666593471709871,68.09319286871961,1.0376619803246152,1991.5290681335775,0.00012906381381948696,0.025956916540653085,31286.892017828202,1935.7401673062077,48.24285150424089,0.0007880927939050899,43.07839470994287,107.95877082826857,0.09795664857537811
C010_20180425_094720_L_CASIA2_LGC_032.png,1,0.19152310759455504,3.4027296775927276,1.4503567913385826,6.1623400590551185,0.6633461984824559,0.6159957641472888,43.38090551181102,0.7040175042510958,7209.411636219222,0.03596239187450091,68.71564733915807,1.0342827326410589,2114.492251724944,0.00013870757427362305,0.024967876417306703,29120.98987291501,1801.1198523611365,49.88832551621284,0.0007805395207859591,43.607165138755484,109.87885689550652,0.09532053292260728
C010_20180425_094720_L_CASIA2_LGC_033.png,1,0.19585323386955367,3.3724487753442753,1.4357160433070866,6.0909817913385815,0.6665840039840408,0.6196468235627717,43.87918307086614,0.6990795311575215,7547.905108015344,0.03626185927217128,66.60892388451444,1.0387594306272354,2039.9398368550621,0.00013248709220497093,0.02521830704404212,30489.761356753483,1885.6963440849584,47.915589408139034,0.0007916449488573461,41.10595581422997,108.74491667689978,0.09718779146249261
C010_20180425_094720_L_CASIA2_LGC_040.png,1,0.19386797544347037,3.373488541168088,1.4136318897637794,5.9046505905511815,0.667342203502698,0.620390936185581,43.639271653543304,0.69768635856122,7298.5142629164175,0.037457507689722114,66.18571713544783,1.149584829866186,2047.1596301462841,0.00013701418726835637,0.026174792190451168,29489.118292439656,1823.4245209720175,48.115253733798106,0.000775014618641049,42.349814917800984,109.5295274789287,0.09703207601701716
C010_20180425_094720_L_CASIA2_LGC_041.png,1,0.19003004894437522,3.38191199868497,1.4167691929133857,5.855130413385827,0.6662246764608969,0.6191814856579436,43.18405511811024,0.6981252562967362,7156.309938012398,0.036982712614406346,65.85202959408119,1.1105922084310493,2050.2142625342644,0.00013973682088421973,0.025473938895738773,28912.668666266745,1787.8062974541278,47.733162111502416,0.0007962377908473218,41.79404209427507,109.71926560149998,0.09714439317159668
C010_20180425_094720_L_CASIA2_LGC_048.png,1,0.19523262337540298,3.368305240882141,1.4298720472440944,6.015132874015748,0.6668147141572338,0.6198797532028311,43.7992125984252,0.7068003684697386,7373.335660151575,0.03775820509709637,65.9425608296769,1.1398415790205094,2114.3461303431914,0.00013562382700198986,0.02672982995277406,29792.905664140406,1841.9512174384424,48.62762187023111,0.0007835198226479901,44.156998302358836,109.70953660149664,0.09782243123739615
C010_20180425_094720_L_CASIA2_LGC_049.png,1,0.19522168707423349,3.3686556989017173,1.4323941929133857,6.051857775590552,0.6661910889580673,0.6188225909061587,43.7992125984252,0.6999453282094712,7529.058728881738,0.03644975884587749,67.55349959774739,1.03271281679344,2050.469491081989,0.00013281872754743754,0.025145746026427992,30384.13676588898,1880.9049670701952,49.519500174817516,0.000778886871514759,43.32222670330885,109.10623863705254,0.09788930317962331
C010_20180425_094720_L_CASIA2_LGC_056.png,1,0.1926915132516789,3.371912616143475,1.431040846456693,5.94322096456693,0.6648817415565078,0.6173679844520216,43.49778543307087,0.6976817555121424,7361.911133400201,0.037069153804967794,66.28465396188565,1.0899897860002328,2035.5832909996764,0.00013583429382393755,0.025807040803755524,29725.902106318958,1839.2109895042586,48.07587343664002,0.0007785451611645955,41.66335806547837,109.42160475074292,0.09794643971786875
C010_20180425_094720_L_CASIA2_LGC_057.png,1,0.18954431066821126,3.3906236982464995,1.4440206692913387,6.087721456692913,0.6639893081068649,0.6165090601435236,43.12869094488189,0.686087211988906,7349.0242669363,0.03643407858042822,66.12416582406472,1.0667606368603548,1938.1448715017048,0.0001360724857718949,0.0251342913878964,29695.676238624874,1835.9405389356318,46.812023736265395,0.0007979418612242405,40.20211268245964,110.14445351113876,0.09614976086050217
